trade_identity,pivot_at,decision_at,direction,control_outcome,control_r,executed,route,entry_at,entry_price,stop,target,outcome,resolution_at,net_r,evidence_segment
9ab47835a3b412e86405021cb03371b16c11c8ad90aa80a7e550dd160bce3592,2022-04-26T13:00:00Z,2022-04-26T16:00:00Z,SHORT,STOP,-1.0,True,RECLAIM_CONFIRMATION_TARGET,2022-04-26T21:10:00Z,1900.31,1911.21,1895.7,TARGET,2022-04-27T11:03:00Z,0.42293577981650105,EXPOSED_HISTORICAL_REGRESSION
371dbad5f28cedadb554bb6394dced44d78193f842b5bec9c8c1d6fa9fbe3ebb,2022-04-26T15:00:00Z,2022-04-26T18:00:00Z,LONG,STOP,-1.0,True,RECLAIM_CONFIRMATION_STOP,2022-04-26T20:05:00Z,1904.54,1900.35,1909.67,STOP,2022-04-26T20:54:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
5177caad93c186e2c571696b721f2a1793ea98f115f6f57e9fcd452605bc04a9,2022-04-26T16:00:00Z,2022-04-26T19:00:00Z,SHORT,TARGET,0.13713080168775865,False,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,,,1900.41,,,0.0,EXPOSED_HISTORICAL_REGRESSION
92ddf024fd1a6d19f3ad8b08a63c3b9e98fd3eef022f86549a9c62b584190ac7,2022-04-26T21:00:00Z,2022-04-27T03:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-04-27T03:10:00Z,1906.45,1896.5,1911.19,STOP,2022-04-27T07:32:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
9a20395ac097579c5f68ab949667cf4d25fcae8b0f841743194a17ca3620b1f5,2022-04-27T02:00:00Z,2022-04-27T05:00:00Z,SHORT,TARGET,1.1604938271605383,True,INITIAL_CONFIRMATION_TARGET,2022-04-27T05:25:00Z,1901.22,1907.0,1896.5,TARGET,2022-04-27T07:32:00Z,0.816608996539801,EXPOSED_HISTORICAL_REGRESSION
a386268d215a3612c2e23315581ca44b871d4ea737098196e8eb6ed0b5682282,2022-04-27T07:00:00Z,2022-04-27T10:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-04-27T10:35:00Z,1902.7,1895.93,1907.0,STOP,2022-04-27T11:01:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
605286fb191ba8bb6b3428b968ca496b1c877478b9d27f9b920bef80e96e04b5,2022-04-27T11:00:00Z,2022-04-27T14:00:00Z,LONG,TARGET,0.4718649517684779,True,INITIAL_CONFIRMATION_TARGET,2022-04-27T14:05:00Z,1897.67,1885.19,1903.5,TARGET,2022-04-27T15:15:00Z,0.4671474358974294,EXPOSED_HISTORICAL_REGRESSION
51f0acffd29cc4ca110bba2b8e58dc99494cf8d8970fb365b87a4e892d9ec78f,2022-04-27T15:00:00Z,2022-04-27T18:00:00Z,SHORT,TARGET,0.012076172782164015,False,NO_TRADE_TARGET_BEFORE_CONFIRMATION,,,,1885.19,,,0.0,EXPOSED_HISTORICAL_REGRESSION
2de8a7bd046ecbc222187634cb51accf1b533617a34275e41d9ff36f2f8194af,2022-04-27T18:00:00Z,2022-04-27T21:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-04-27T21:05:00Z,1890.39,1881.37,1906.98,STOP,2022-04-28T05:12:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
d5d149029a62bcae1fd30e6a676c186ac71dd65d25c78ce6d5800c94a498448b,2022-04-27T20:00:00Z,2022-04-27T23:00:00Z,SHORT,TARGET,0.948176583493286,True,INITIAL_CONFIRMATION_TARGET,2022-04-27T23:05:00Z,1885.37,1891.52,1881.37,TARGET,2022-04-28T05:12:00Z,0.650406504065031,EXPOSED_HISTORICAL_REGRESSION
cdfd21281a2c60a4de9ed98cbc7ca150da964e35562584d89b44c4031932fd3c,2022-04-28T08:00:00Z,2022-04-28T11:00:00Z,LONG,TARGET,0.5089078233927107,True,INITIAL_CONFIRMATION_TARGET,2022-04-28T11:45:00Z,1887.75,1872.04,1891.52,TARGET,2022-04-28T12:48:00Z,0.23997453851050116,EXPOSED_HISTORICAL_REGRESSION
6da9f1e41d6de29e19fbe551cf72fcf4071ad6e2035c8268bcb87c8171ead4a3,2022-04-28T12:00:00Z,2022-04-28T15:00:00Z,SHORT,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-04-28T15:05:00Z,1885.72,1891.76,1872.04,STOP,2022-04-28T15:33:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
14d90cbb6490ef65d0706c8714bd67cd10eba1cb73ad8bcd2c331436e901613d,2022-04-28T15:00:00Z,2022-04-28T18:00:00Z,SHORT,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1872.04,,,0.0,EXPOSED_HISTORICAL_REGRESSION
3a4609af1086b7d0bcfd4d3bd33e13392171fef07b72d8b7295f7fef0865f511,2022-04-28T15:00:00Z,2022-04-28T18:00:00Z,LONG,TARGET,0.9719438877755311,True,INITIAL_CONFIRMATION_TARGET,2022-04-28T20:05:00Z,1889.81,1881.92,1891.76,TARGET,2022-04-28T21:09:00Z,0.24714828897339378,EXPOSED_HISTORICAL_REGRESSION
29da585e9cb37e9502da399a0d91d9ada1b5ee39e4db7454f612060048aae541,2022-04-29T04:00:00Z,2022-04-29T07:00:00Z,SHORT,STOP,-1.0,False,NO_TRADE_LATER_H1_INVALIDATED,,,,1881.92,,,0.0,EXPOSED_HISTORICAL_REGRESSION
22a9413decf7c61009c0d9115c1edc03d73ee6c0c2df20331109486ac02bbed8,2022-04-29T10:00:00Z,2022-04-29T13:00:00Z,SHORT,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1881.92,,,0.0,EXPOSED_HISTORICAL_REGRESSION
31afca240111734fb63372af9c79ea3e98e7ce0beb0bd41d0e5d2d0347a73aea,2022-04-29T14:00:00Z,2022-04-29T17:00:00Z,SHORT,TIME_EXIT,1.5756256800870438,True,INITIAL_CONFIRMATION_TIME_EXIT,2022-04-29T22:30:00Z,1900.58,1919.9,1881.92,TIME_EXIT,2022-04-29T23:57:00Z,0.22515527950309897,EXPOSED_HISTORICAL_REGRESSION
781a5583f59b06f6ce5eb9835d45eb02dbcfa101cb6a1102aa926be6d2c28dbe,2022-04-29T16:00:00Z,2022-04-29T19:00:00Z,LONG,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1919.9,,,0.0,EXPOSED_HISTORICAL_REGRESSION
