trade_identity,pivot_at,decision_at,direction,control_outcome,control_r,executed,route,entry_at,entry_price,stop,target,outcome,resolution_at,net_r,evidence_segment
ed440a6626e8487865dba01d85cb026331614450a3d9cc196d8de549c7868925,2022-03-22T03:00:00Z,2022-03-22T06:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-22T06:05:00Z,1935.68,1929.37,1941.19,STOP,2022-03-22T11:10:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
cf0cd047a60a226894d5b8d2ab88d97a209a750d039d4367eacf9cc62ac2d71c,2022-03-22T12:00:00Z,2022-03-22T15:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-22T15:50:00Z,1930.47,1922.72,1938.4,STOP,2022-03-22T16:34:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
70d12b07242c51d2e432a9e56586efe43ff24ee4cd43f928c274d011d91b1520,2022-03-22T17:00:00Z,2022-03-22T20:00:00Z,LONG,TARGET,1.16077170418009,True,INITIAL_CONFIRMATION_TARGET,2022-03-22T21:35:00Z,1923.6,1910.73,1930.89,TARGET,2022-03-23T12:42:00Z,0.5664335664335861,EXPOSED_HISTORICAL_REGRESSION
3f9653f72da1d27dbcedf309b1959e2ada2f79166066e53b805153fa11c0dbd9,2022-03-22T21:00:00Z,2022-03-23T03:00:00Z,SHORT,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-23T03:05:00Z,1919.54,1924.82,1910.73,STOP,2022-03-23T11:46:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
6f4e6e493f4ceaa15df50e3c8466b8f9a5f4a93f85d731a3797b12e197e76ba6,2022-03-23T03:00:00Z,2022-03-23T06:00:00Z,LONG,TARGET,0.21038961038959497,True,INITIAL_CONFIRMATION_TARGET,2022-03-23T06:10:00Z,1923.75,1915.5,1924.82,TARGET,2022-03-23T11:46:00Z,0.12969696969696198,EXPOSED_HISTORICAL_REGRESSION
9f3ee67790fbc8a554daa8153852e8bec1917bc749db6f47d769f2562dd4c55a,2022-03-23T06:00:00Z,2022-03-23T09:00:00Z,SHORT,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-23T09:05:00Z,1919.23,1924.4,1915.5,STOP,2022-03-23T11:41:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
8f98325f101d26f9fe3f91b2a8fd6ef907d4bcd2acb1de25da38cabb0562cb20,2022-03-23T17:00:00Z,2022-03-23T20:00:00Z,SHORT,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1925.04,,,0.0,EXPOSED_HISTORICAL_REGRESSION
41dd21c279b0cfacc11fb18440f10cce5726ea002959bd9daab4d6084a7fdc5b,2022-03-24T03:00:00Z,2022-03-24T06:00:00Z,SHORT,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-24T06:55:00Z,1939.54,1948.58,1925.86,STOP,2022-03-24T14:40:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
0fe0e242d37ba074c74d7c2a589e4f429385f6331fcc2f044b7dce3f1412f362,2022-03-24T09:00:00Z,2022-03-24T12:00:00Z,LONG,TARGET,2.240579710145051,True,INITIAL_CONFIRMATION_TARGET,2022-03-24T13:30:00Z,1946.21,1937.4,1948.58,TARGET,2022-03-24T14:40:00Z,0.269012485811567,EXPOSED_HISTORICAL_REGRESSION
1ed93aae9113328de7fb99428ca60253e69f94ff1d5799364c8b3ce49f3a24a9,2022-03-24T19:00:00Z,2022-03-24T22:00:00Z,SHORT,TARGET,6.106060606060916,True,INITIAL_CONFIRMATION_TARGET,2022-03-24T22:05:00Z,1961.17,1966.12,1937.98,TARGET,2022-03-28T08:46:00Z,4.6848484848486684,EXPOSED_HISTORICAL_REGRESSION
509ffa4051ef9dcc16c1dd4205ad9aa0c9b386bf505238515171cc7b78953950,2022-03-25T02:00:00Z,2022-03-25T05:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-25T05:20:00Z,1963.76,1957.73,1966.12,STOP,2022-03-25T08:28:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
d77b054b289b40021ad3aad40cd00243401a5636c16ed16e882b261503164014,2022-03-25T05:00:00Z,2022-03-25T08:00:00Z,SHORT,TARGET,0.5772946859902934,True,INITIAL_CONFIRMATION_TARGET,2022-03-25T08:10:00Z,1958.77,1964.26,1957.73,TARGET,2022-03-25T08:28:00Z,0.18943533697631365,EXPOSED_HISTORICAL_REGRESSION
b8b3c64bcf145049121c135eb82ceb20c0deaaa04e6826432ae883f28c2b9203,2022-03-25T10:00:00Z,2022-03-25T13:00:00Z,LONG,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1964.26,,,0.0,EXPOSED_HISTORICAL_REGRESSION
bf9ca6dcd194f097d69439080129c10b760fe43325e132db587c5905351cd89f,2022-03-25T13:00:00Z,2022-03-25T16:00:00Z,LONG,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1960.64,,,0.0,EXPOSED_HISTORICAL_REGRESSION
d490aa2ac8221436d9485e3330fae951a2915f34473a641569f78a4d84146fb4,2022-03-25T16:00:00Z,2022-03-25T19:00:00Z,LONG,STOP,-1.0,False,NO_TRADE_LATER_H1_INVALIDATED,,,,1960.64,,,0.0,EXPOSED_HISTORICAL_REGRESSION
57d7bc33eedebc20d0c66ecdd5fb793bc147087df1970543db0180335483c540,2022-03-25T18:00:00Z,2022-03-25T21:00:00Z,SHORT,TARGET,1.279951100244492,True,INITIAL_CONFIRMATION_TARGET,2022-03-28T04:15:00Z,1951.78,1961.75,1943.1,TARGET,2022-03-28T06:54:00Z,0.8706118355065235,EXPOSED_HISTORICAL_REGRESSION
e65868c4ed7494482cbbd8942f95008f14284a8d255372e196b7d8b46f8821e9,2022-03-25T20:00:00Z,2022-03-25T23:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-25T23:55:00Z,1957.29,1951.71,1961.75,STOP,2022-03-28T04:13:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
f1ca59e3038ff99311f9682d277ab349c68abb95f4386769849476dd19ff9974,2022-03-28T12:00:00Z,2022-03-28T15:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-28T15:15:00Z,1938.25,1925.41,1958.37,STOP,2022-03-28T22:05:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
d1fc3b93dee8b12ca1a982852669873c998490f623358f599de981141239e7d2,2022-03-28T15:00:00Z,2022-03-28T18:00:00Z,SHORT,TARGET,0.8433515482695788,True,INITIAL_CONFIRMATION_TARGET,2022-03-28T18:40:00Z,1935.01,1945.65,1925.41,TARGET,2022-03-28T22:05:00Z,0.9022556390977273,EXPOSED_HISTORICAL_REGRESSION
c363785045b30945a14f93b03e711324e4acda299f0d2d1dbbccd5bf44de142e,2022-03-28T22:00:00Z,2022-03-29T04:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-29T04:30:00Z,1926.46,1917.01,1940.06,STOP,2022-03-29T11:29:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
c40afe2805116f3742487f4a15115d0d192076a2f4cd03703887d5eb7a9bbc62,2022-03-29T04:00:00Z,2022-03-29T07:00:00Z,SHORT,TARGET,2.064676616915421,True,INITIAL_CONFIRMATION_TARGET,2022-03-29T07:05:00Z,1923.04,1929.33,1917.01,TARGET,2022-03-29T11:29:00Z,0.9586645468998423,EXPOSED_HISTORICAL_REGRESSION
6cc9d29efc011a7d8dac09a841a12c4dc2e6e56c6cd65abd1a2f8704ef799ee3,2022-03-29T07:00:00Z,2022-03-29T10:00:00Z,LONG,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1929.33,,,0.0,EXPOSED_HISTORICAL_REGRESSION
6e329fced933814ac01216e8df0d3765f247e562826bb58087d4b86e24e41cc3,2022-03-29T15:00:00Z,2022-03-29T18:00:00Z,LONG,TARGET,1.1091397849462221,True,INITIAL_CONFIRMATION_TARGET,2022-03-29T19:00:00Z,1915.33,1890.1,1929.33,TARGET,2022-03-30T15:16:00Z,0.5548949663099481,EXPOSED_HISTORICAL_REGRESSION
c9dcd4880b02a9b5d496b4e69f8275b4981ad7d60b2f84576cb9fb0d07077110,2022-03-29T22:00:00Z,2022-03-30T04:00:00Z,SHORT,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1890.1,,,0.0,EXPOSED_HISTORICAL_REGRESSION
66d2951c728e5a93a23000423f7e28d2d9e406afa8cb1b5369127d7a110ef00a,2022-03-30T09:00:00Z,2022-03-30T12:00:00Z,SHORT,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-30T12:20:00Z,1918.62,1928.34,1915.96,STOP,2022-03-30T15:15:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
e576d064de37ffef7e4a95aa33f18f8cae33868cffc2808029038644063677d9,2022-03-30T12:00:00Z,2022-03-30T15:00:00Z,LONG,TARGET,0.6459259259259111,True,INITIAL_CONFIRMATION_TARGET,2022-03-30T15:15:00Z,1927.32,1917.23,1928.34,TARGET,2022-03-30T15:15:00Z,0.10109018830525174,EXPOSED_HISTORICAL_REGRESSION
9002e310f6b59b0615ef14404d3bd18ebaadee74b58c4774d19dc92524bea287,2022-03-30T18:00:00Z,2022-03-30T21:00:00Z,SHORT,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-30T21:05:00Z,1931.21,1938.51,1917.23,STOP,2022-03-31T16:13:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
d4d8880fc8ce42d22afc6ce57688df9758b950b3863f74712bce0283e8e18265,2022-03-30T20:00:00Z,2022-03-30T23:00:00Z,LONG,STOP,-1.0,True,INITIAL_CONFIRMATION_STOP,2022-03-30T23:05:00Z,1935.65,1930.55,1938.51,STOP,2022-03-31T03:13:00Z,-1.0,EXPOSED_HISTORICAL_REGRESSION
f7ff0778697dc33dbd1ab1932aec56ff45fe1b85d89219f7ba78d5c397a6461d,2022-03-31T08:00:00Z,2022-03-31T11:00:00Z,LONG,TARGET,0.37922506183018806,True,INITIAL_CONFIRMATION_TARGET,2022-03-31T15:35:00Z,1935.24,1919.18,1935.91,TARGET,2022-03-31T16:11:00Z,0.041718555417190224,EXPOSED_HISTORICAL_REGRESSION
528236f91ad0f5a59335f204a81b162217aa44099b5e1d48d04f53ce11be4cc3,2022-03-31T10:00:00Z,2022-03-31T13:00:00Z,SHORT,STOP,-1.0,False,NO_TRADE_H1_CLOSE_INVALIDATED,,,,1919.18,,,0.0,EXPOSED_HISTORICAL_REGRESSION
7144005ebd136df2099c48332b5c695fb64e915fe087bea4b610f0ddb203ad8c,2022-03-31T12:00:00Z,2022-03-31T15:00:00Z,LONG,TARGET,0.35244922341693863,True,INITIAL_CONFIRMATION_TARGET,2022-03-31T15:25:00Z,1931.99,1922.54,1933.86,TARGET,2022-03-31T15:26:00Z,0.1978835978835854,EXPOSED_HISTORICAL_REGRESSION
2bd0ce486b1a855295b5a34f35cb95a1310ea41b8b93920f63eccb1ead22ef7b,2022-03-31T20:00:00Z,2022-03-31T23:00:00Z,SHORT,TIME_EXIT,-0.03872437357630889,True,INITIAL_CONFIRMATION_TIME_EXIT,2022-03-31T23:05:00Z,1936.86,1949.77,1922.54,TIME_EXIT,2022-03-31T23:59:00Z,-0.0193648334624321,EXPOSED_HISTORICAL_REGRESSION
